Entity,Code,Year,Life expectancy,814480-annotations
Venezuela,VEN,1870,25,
Venezuela,VEN,1880,25.634453,
Venezuela,VEN,1890,26.55898,
Venezuela,VEN,1900,28,
Venezuela,VEN,1913,29.083252,
Venezuela,VEN,1925,30.811512,
Venezuela,VEN,1929,31.185307,
Venezuela,VEN,1933,31.925165,
Venezuela,VEN,1938,34.843044,
Venezuela,VEN,1950,55.2,
Venezuela,VEN,1955,58.1,
Venezuela,VEN,1960,59.82976,
Venezuela,VEN,1965,62.64927,
Venezuela,VEN,1970,65.11658,
Venezuela,VEN,1975,67.01952,
Venezuela,VEN,1980,68.219,
Venezuela,VEN,1985,69.661,
Venezuela,VEN,1990,71.5319,
Venezuela,VEN,1995,72.1429,
Venezuela,VEN,2000,72.4775,
Venezuela,VEN,2005,72.7825,
Venezuela,VEN,2010,72.8901,
Venezuela,VEN,2015,73.0064,
Venezuela,VEN,2020,71.0949,
Vietnam,VNM,1870,25,
Vietnam,VNM,1880,25,
Vietnam,VNM,1890,25,
Vietnam,VNM,1900,25,
Vietnam,VNM,1913,25,
Vietnam,VNM,1925,25,
Vietnam,VNM,1929,25,
Vietnam,VNM,1933,27.5,
Vietnam,VNM,1938,32.5,
Vietnam,VNM,1950,40.45,
Vietnam,VNM,1955,42.95,
Vietnam,VNM,1960,44.40536,
Vietnam,VNM,1965,46.89805,
Vietnam,VNM,1970,50.55854,
Vietnam,VNM,1975,55.91658,
Vietnam,VNM,1980,57.448,
Vietnam,VNM,1985,60.797,
Vietnam,VNM,1990,69.2127,
Vietnam,VNM,1995,71.3837,
Vietnam,VNM,2000,72.462,
Vietnam,VNM,2005,73.2714,
Vietnam,VNM,2010,73.5126,
Vietnam,VNM,2015,73.8763,
Vietnam,VNM,2020,75.3779,
Western Europe (AHDI),,1870,37.12049,
Western Europe (AHDI),,1880,39.63896,
Western Europe (AHDI),,1890,42.248688,
Western Europe (AHDI),,1900,45.037857,
Western Europe (AHDI),,1913,50.050896,
Western Europe (AHDI),,1925,55.006912,
Western Europe (AHDI),,1929,55.870056,
Western Europe (AHDI),,1933,58.491756,
Western Europe (AHDI),,1938,59.386482,
Western Europe (AHDI),,1950,66.60407,
Western Europe (AHDI),,1955,68.73475,
Western Europe (AHDI),,1960,69.90545,
Western Europe (AHDI),,1965,70.96875,
Western Europe (AHDI),,1970,71.66559,
Western Europe (AHDI),,1975,72.63024,
Western Europe (AHDI),,1980,74.01017,
Western Europe (AHDI),,1985,75.1652,
Western Europe (AHDI),,1990,76.25567,
Western Europe (AHDI),,1995,77.30358,
Western Europe (AHDI),,2000,78.56212,
Western Europe (AHDI),,2005,79.82627,
Western Europe (AHDI),,2010,80.98479,
Western Europe (AHDI),,2015,81.60205,
Western Europe (AHDI),,2020,81.64446,
Western offshoots (AHDI),,1870,44.064034,"United States, Canada, Australia and New Zealand"
Western offshoots (AHDI),,1880,40.31903,"United States, Canada, Australia and New Zealand"
Western offshoots (AHDI),,1890,45.553425,"United States, Canada, Australia and New Zealand"
Western offshoots (AHDI),,1900,49.578804,"United States, Canada, Australia and New Zealand"
Western offshoots (AHDI),,1913,53.787777,"United States, Canada, Australia and New Zealand"
Western offshoots (AHDI),,1925,58.822525,"United States, Canada, Australia and New Zealand"
Western offshoots (AHDI),,1929,58.73984,"United States, Canada, Australia and New Zealand"
Western offshoots (AHDI),,1933,61.25824,"United States, Canada, Australia and New Zealand"
Western offshoots (AHDI),,1938,62.64669,"United States, Canada, Australia and New Zealand"
Western offshoots (AHDI),,1950,68.12882,"United States, Canada, Australia and New Zealand"
Western offshoots (AHDI),,1955,69.63498,"United States, Canada, Australia and New Zealand"
Western offshoots (AHDI),,1960,69.98515,"United States, Canada, Australia and New Zealand"
Western offshoots (AHDI),,1965,70.418,"United States, Canada, Australia and New Zealand"
Western offshoots (AHDI),,1970,70.90591,"United States, Canada, Australia and New Zealand"
Western offshoots (AHDI),,1975,72.631165,"United States, Canada, Australia and New Zealand"
Western offshoots (AHDI),,1980,73.89616,"United States, Canada, Australia and New Zealand"
Western offshoots (AHDI),,1985,74.84828,"United States, Canada, Australia and New Zealand"
Western offshoots (AHDI),,1990,75.65818,"United States, Canada, Australia and New Zealand"
Western offshoots (AHDI),,1995,76.20157,"United States, Canada, Australia and New Zealand"
Western offshoots (AHDI),,2000,77.21493,"United States, Canada, Australia and New Zealand"
Western offshoots (AHDI),,2005,78.02851,"United States, Canada, Australia and New Zealand"
Western offshoots (AHDI),,2010,79.232216,"United States, Canada, Australia and New Zealand"
Western offshoots (AHDI),,2015,79.4243,"United States, Canada, Australia and New Zealand"
Western offshoots (AHDI),,2020,78.36578,"United States, Canada, Australia and New Zealand"
World,OWID_WRL,1870,28.567621,
World,OWID_WRL,1880,29.187908,
World,OWID_WRL,1890,30.050877,
World,OWID_WRL,1900,31.295704,
World,OWID_WRL,1913,33.096073,
World,OWID_WRL,1925,36.13105,
World,OWID_WRL,1929,38.87635,
World,OWID_WRL,1933,40.570107,
World,OWID_WRL,1938,42.08462,
World,OWID_WRL,1950,49.14183,
World,OWID_WRL,1955,51.759613,
World,OWID_WRL,1960,51.25074,
World,OWID_WRL,1965,56.67283,
World,OWID_WRL,1970,59.176285,
World,OWID_WRL,1975,61.027657,
World,OWID_WRL,1980,62.67871,
World,OWID_WRL,1985,63.941257,
World,OWID_WRL,1990,65.244446,
World,OWID_WRL,1995,66.32541,
World,OWID_WRL,2000,67.81385,
World,OWID_WRL,2005,69.31638,
World,OWID_WRL,2010,70.808495,
World,OWID_WRL,2015,72.236664,
World,OWID_WRL,2020,72.37816,
Yemen,YEM,1870,25,
Yemen,YEM,1880,25,
Yemen,YEM,1890,25,
Yemen,YEM,1900,25,
Yemen,YEM,1913,26,
Yemen,YEM,1925,26,
Yemen,YEM,1929,26,
Yemen,YEM,1933,26,
Yemen,YEM,1938,26,
Yemen,YEM,1950,32.15,
Yemen,YEM,1955,34.6,
Yemen,YEM,1960,36.31561,
Yemen,YEM,1965,38.56439,
Yemen,YEM,1970,41.3439,
Yemen,YEM,1975,45.04195,
Yemen,YEM,1980,46.683,
Yemen,YEM,1985,51.19,
Yemen,YEM,1990,58.6994,
Yemen,YEM,1995,60.4532,
Yemen,YEM,2000,62.588,
Yemen,YEM,2005,65.543,
Yemen,YEM,2010,67.28,
Yemen,YEM,2015,65.8734,
Yemen,YEM,2020,64.6501,
Zambia,ZMB,1870,25,
Zambia,ZMB,1880,25,
Zambia,ZMB,1890,25,
Zambia,ZMB,1900,25,
Zambia,ZMB,1913,25,
Zambia,ZMB,1925,25,
Zambia,ZMB,1929,28.870317,
Zambia,ZMB,1933,33.3819,
Zambia,ZMB,1938,36,
Zambia,ZMB,1950,37.85,
Zambia,ZMB,1955,40.35,
Zambia,ZMB,1960,41.78146,
Zambia,ZMB,1965,44.26097,
Zambia,ZMB,1970,46.49024,
Zambia,ZMB,1975,48.50976,
Zambia,ZMB,1980,51.927,
Zambia,ZMB,1985,52.103,
Zambia,ZMB,1990,47.9263,
Zambia,ZMB,1995,45.5534,
Zambia,ZMB,2000,45.2312,
Zambia,ZMB,2005,50.6591,
Zambia,ZMB,2010,56.7991,
Zambia,ZMB,2015,61.2078,
Zambia,ZMB,2020,62.3803,
Zimbabwe,ZWE,1870,25,
Zimbabwe,ZWE,1880,25,
Zimbabwe,ZWE,1890,25,
Zimbabwe,ZWE,1900,25,
Zimbabwe,ZWE,1913,25,
Zimbabwe,ZWE,1925,25,
Zimbabwe,ZWE,1929,26.4,
Zimbabwe,ZWE,1933,26.4,
Zimbabwe,ZWE,1938,29.367147,
Zimbabwe,ZWE,1950,41.5,
Zimbabwe,ZWE,1955,44,
Zimbabwe,ZWE,1960,45.46098,
Zimbabwe,ZWE,1965,47.99024,
Zimbabwe,ZWE,1970,50.50829,
Zimbabwe,ZWE,1975,52.85659,
Zimbabwe,ZWE,1980,58.958,
Zimbabwe,ZWE,1985,61.262,
Zimbabwe,ZWE,1990,59.4264,
Zimbabwe,ZWE,1995,50.531,
Zimbabwe,ZWE,2000,44.6864,
Zimbabwe,ZWE,2005,44.7677,
Zimbabwe,ZWE,2010,50.6523,
Zimbabwe,ZWE,2015,59.5911,
Zimbabwe,ZWE,2020,61.1242,
